theta1_init,theta2_init,theta1,theta2,x1,y1,x2,y2
4.886921905584122,2.0943951023931953,5.061545836998965,-24.494362639012945,-0.9396614909357848,-0.3421056597782885,-0.34376736032731814,-1.1451686617316719
4.886921905584122,2.792526803190927,5.6087411378629906,66.92540192455823,-0.6244632793415507,-0.7810541676183518,-1.4390151150292612,-0.20096339284445386
4.886921905584122,3.490658503988659,4.90322273421763,72.99033164005425,-0.9818464319900718,-0.18967757903443758,-1.6514690924572288,0.5530239037895073
4.886921905584122,4.1887902047863905,4.879091896819705,16.913605132266653,-0.9861372172186278,-0.1659318800481118,-1.9202058319677877,0.19116169724023038
4.886921905584122,4.886921905584122,7.310335175130276,4.294898567953165,0.8558282074597018,-0.5172601659864343,-0.058281167013228496,-0.11179247121814806
4.886921905584122,5.585053606381854,5.79050657612596,6.319987703328617,-0.4729877292619603,-0.8810690143045632,-0.43619364017826806,-1.8803918825551107
4.886921905584122,6.283185307179586,6.052234402745671,8.369995578717003,-0.22890328401699891,-0.9734491699961705,0.6408895878790026,-0.4800321455645991
5.585053606381854,0.0,6.718400289547333,-0.20523942546947355,0.42160535269582755,-0.9067794255375597,0.21780378649212578,-1.8857916428325832
5.585053606381854,0.6981317007977318,5.660886946739806,0.6023947005815166,-0.5829042102909772,-0.8125408799716186,-0.016286926103989408,-1.6365219800343338
5.585053606381854,1.3962634015954636,6.004408598390047,-0.4519503719762788,-0.2751797914118896,-0.9613927825808289,-0.7119007039107559,-1.8609898282552562
5.585053606381854,2.0943951023931953,7.07784168655673,0.9741430465106884,0.7136229305075189,-0.7005300229496669,1.5408436198926538,-1.2624071723810903
5.585053606381854,2.792526803190927,6.103005195975051,-16.447948168040238,-0.17920677179358516,-0.9838114315982113,0.49506998894985366,-0.24533269126688972
5.585053606381854,3.490658503988659,6.209158452808948,35.64025769945274,-0.07395926200623447,-0.9972612634427817,-0.957204497608603,-0.5283499138406245
5.585053606381854,4.1887902047863905,5.151957368690093,5.669850166313421,-0.9049354193960845,-0.42554892400572786,-1.4805333299823933,-1.243281793180421
5.585053606381854,4.886921905584122,6.414769437876407,7.022039492034442,0.13120474293989573,-0.9913552922288134,0.8046460636607148,-1.7305959753258673
5.585053606381854,5.585053606381854,5.6635002347412495,5.467602879893789,-0.580778818970345,-0.8140614002858821,-1.3089037625840292,-1.4995058301907207
5.585053606381854,6.283185307179586,6.718398988052388,6.077947381702179,0.4216041725266321,-0.906779974254027,0.21780407483371836,-1.8857924972486815
6.283185307179586,0.0,6.283185307179587,2.9988478855230517e-15,6.432490598706546e-16,-1.0,3.6420969453937066e-15,-2.0
6.283185307179586,0.6981317007977318,6.380872922254145,-0.5232196211280218,0.09753231915404798,-0.9952323581558393,-0.4021392875110733,-1.8614472769217865
6.283185307179586,1.3962634015954636,6.259863487754617,-0.09530129339401346,-0.02331970533130823,-0.999728058695594,-0.11847680448565713,-1.995190326428796
6.283185307179586,2.0943951023931953,7.128730059157925,0.7579742542840293,0.7483325701043613,-0.6633237252812546,1.4357842692313447,-1.3895538274991561
6.283185307179586,2.792526803190927,6.019996077417459,1.4172561125765109,-0.2601612789415712,-0.9655651759148556,0.7280745609130221,-1.118502826043549
6.283185307179586,3.490658503988659,6.546375768589234,4.865926981121268,0.2601624681773286,-0.9655648554871291,-0.7280737101995501,-1.1185003181733943
6.283185307179586,4.1887902047863905,5.437639426017828,5.525212717331397,-0.7483333191180369,-0.6633228802761008,-1.435783809480658,-1.3895541267122424
6.283185307179586,4.886921905584122,6.306508749234403,6.378483913212573,0.023321327519865227,-0.999728020855028,0.11847575150736868,-1.9951905443061153
6.283185307179586,5.585053606381854,6.185497479166705,6.8064052174528245,-0.09753253107715468,-0.9952323373874483,0.4021393260498457,-1.8614471116757043
6.283185307179586,6.283185307179586,6.283185307179476,6.2831853071797505,-1.10379053402645e-13,-1.0,5.36890248820487e-14,-2.0
